index,country,year,wealth_index,is_urban,households,latitude,longitude
zimbabwe_2015_00-0,zimbabwe,2015.0,-0.08963953703641891,0.0,27.0,-17.303924560546875,31.88871192932129
zimbabwe_2015_00-1,zimbabwe,2015.0,-0.40543636679649353,0.0,26.0,-20.73320198059082,30.740049362182617
zimbabwe_2015_00-2,zimbabwe,2015.0,1.2183558940887451,1.0,27.0,-17.799623489379883,30.93114471435547
zimbabwe_2015_00-3,zimbabwe,2015.0,0.454257071018219,0.0,26.0,-17.00558853149414,30.183795928955078
zimbabwe_2015_00-4,zimbabwe,2015.0,1.9398642778396606,1.0,26.0,-20.198490142822266,28.61048126220703
zimbabwe_2015_00-5,zimbabwe,2015.0,1.1593480110168457,1.0,25.0,-18.032501220703125,31.08275604248047
zimbabwe_2015_00-6,zimbabwe,2015.0,1.84504234790802,1.0,28.0,-18.19304656982422,31.556955337524414
zimbabwe_2015_00-7,zimbabwe,2015.0,-0.06805817037820816,0.0,21.0,-20.226940155029297,31.639745712280273
zimbabwe_2015_00-8,zimbabwe,2015.0,1.4385567903518677,1.0,26.0,-17.318771362304688,31.353960037231445
zimbabwe_2015_00-9,zimbabwe,2015.0,1.634265422821045,1.0,27.0,-17.904930114746094,31.064722061157227
zimbabwe_2015_00-10,zimbabwe,2015.0,1.8133772611618042,1.0,24.0,-17.79113006591797,31.036273956298828
zimbabwe_2015_00-11,zimbabwe,2015.0,-0.14759765565395355,0.0,25.0,-19.84701156616211,32.8754768371582
zimbabwe_2015_00-12,zimbabwe,2015.0,0.42799192667007446,0.0,25.0,-19.117080688476562,32.330875396728516
zimbabwe_2015_00-13,zimbabwe,2015.0,0.8500917553901672,1.0,26.0,-19.411277770996094,29.818706512451172
zimbabwe_2015_00-14,zimbabwe,2015.0,-0.2531561255455017,0.0,27.0,-20.547393798828125,29.979106903076172
zimbabwe_2015_00-15,zimbabwe,2015.0,1.6679482460021973,1.0,27.0,-19.467029571533203,29.76282501220703
zimbabwe_2015_00-16,zimbabwe,2015.0,0.2526496350765228,0.0,28.0,-16.477588653564453,30.47241973876953
zimbabwe_2015_00-17,zimbabwe,2015.0,1.5920900106430054,1.0,26.0,-20.158344268798828,28.547046661376953
zimbabwe_2015_00-18,zimbabwe,2015.0,-0.2801862061023712,0.0,21.0,-19.827714920043945,27.69263458251953
zimbabwe_2015_00-19,zimbabwe,2015.0,-0.19381940364837646,0.0,26.0,-19.654626846313477,31.963390350341797
zimbabwe_2015_00-20,zimbabwe,2015.0,0.40890365839004517,0.0,25.0,-19.142881393432617,30.272836685180664
zimbabwe_2015_00-21,zimbabwe,2015.0,0.039749208837747574,0.0,26.0,-20.057092666625977,29.725290298461914
zimbabwe_2015_00-22,zimbabwe,2015.0,-0.033144183456897736,0.0,27.0,-18.818071365356445,31.540985107421875
zimbabwe_2015_00-23,zimbabwe,2015.0,1.6459860801696777,1.0,24.0,-17.30958366394043,31.333858489990234
zimbabwe_2015_00-24,zimbabwe,2015.0,1.8195219039916992,1.0,25.0,-17.883056640625,30.906238555908203
zimbabwe_2015_00-25,zimbabwe,2015.0,1.5120295286178589,1.0,27.0,-20.28590965270996,30.061359405517578
zimbabwe_2015_00-26,zimbabwe,2015.0,-0.04232082515954971,0.0,27.0,-18.202716827392578,29.535381317138672
zimbabwe_2015_00-27,zimbabwe,2015.0,1.8942744731903076,1.0,26.0,-18.36893653869629,29.866792678833008
zimbabwe_2015_00-28,zimbabwe,2015.0,0.7931029200553894,1.0,26.0,-20.323686599731445,30.06431007385254
zimbabwe_2015_00-29,zimbabwe,2015.0,1.5796470642089844,1.0,25.0,-20.134654998779297,28.469505310058594
zimbabwe_2015_00-30,zimbabwe,2015.0,0.9528552293777466,0.0,28.0,-18.14563751220703,30.935592651367188
zimbabwe_2015_00-31,zimbabwe,2015.0,1.8722597360610962,1.0,27.0,-19.00505256652832,32.592166900634766
zimbabwe_2015_00-32,zimbabwe,2015.0,0.1424521952867508,0.0,24.0,-17.96844482421875,27.5363826751709
zimbabwe_2015_00-33,zimbabwe,2015.0,-0.6326363682746887,0.0,26.0,-18.352275848388672,27.88928985595703
zimbabwe_2015_00-34,zimbabwe,2015.0,1.7589002847671509,1.0,28.0,-20.0779972076416,28.525840759277344
zimbabwe_2015_00-35,zimbabwe,2015.0,1.6070111989974976,1.0,22.0,-18.958080291748047,32.67033386230469
zimbabwe_2015_00-36,zimbabwe,2015.0,-0.08128152787685394,0.0,28.0,-20.911176681518555,30.00857925415039
zimbabwe_2015_00-37,zimbabwe,2015.0,0.5236412882804871,1.0,26.0,-17.3998966217041,30.166065216064453
zimbabwe_2015_00-38,zimbabwe,2015.0,1.9632782936096191,1.0,26.0,-17.94254493713379,25.828310012817383
zimbabwe_2015_00-39,zimbabwe,2015.0,-0.49211278557777405,0.0,25.0,-18.819782257080078,28.25246810913086
zimbabwe_2015_00-40,zimbabwe,2015.0,-0.6222878098487854,0.0,26.0,-16.62076759338379,32.58702850341797
zimbabwe_2015_00-41,zimbabwe,2015.0,1.751552939414978,1.0,27.0,-20.082117080688477,30.839942932128906
zimbabwe_2015_00-42,zimbabwe,2015.0,0.06472928076982498,0.0,28.0,-16.3596134185791,30.4223575592041
zimbabwe_2015_00-43,zimbabwe,2015.0,1.8631775379180908,1.0,28.0,-20.103900909423828,28.522151947021484
zimbabwe_2015_00-44,zimbabwe,2015.0,-0.2545715868473053,0.0,28.0,-20.92948341369629,29.206058502197266
zimbabwe_2015_00-45,zimbabwe,2015.0,0.18957585096359253,0.0,27.0,-16.69035530090332,31.25364112854004
zimbabwe_2015_00-46,zimbabwe,2015.0,-0.3550925850868225,0.0,27.0,-17.430143356323242,32.6415901184082
zimbabwe_2015_00-47,zimbabwe,2015.0,1.5811576843261719,1.0,27.0,-18.550241470336914,32.11835479736328
zimbabwe_2015_00-48,zimbabwe,2015.0,1.6557564735412598,1.0,27.0,-17.86932373046875,31.21656036376953
zimbabwe_2015_00-49,zimbabwe,2015.0,-0.1194642037153244,0.0,27.0,-16.975662231445312,29.298742294311523
zimbabwe_2015_00-50,zimbabwe,2015.0,1.7270961999893188,1.0,25.0,-18.131193161010742,30.157535552978516
zimbabwe_2015_00-51,zimbabwe,2015.0,0.6781396865844727,0.0,28.0,-20.40221405029297,29.860027313232422
zimbabwe_2015_00-52,zimbabwe,2015.0,-0.23156554996967316,0.0,24.0,-20.385387420654297,31.505781173706055
zimbabwe_2015_00-53,zimbabwe,2015.0,-0.37552762031555176,0.0,25.0,-19.271026611328125,27.442705154418945
zimbabwe_2015_00-54,zimbabwe,2015.0,1.5738670825958252,1.0,27.0,-17.32298469543457,31.35110855102539
zimbabwe_2015_00-55,zimbabwe,2015.0,0.09774581342935562,0.0,25.0,-16.978307723999023,31.173646926879883
zimbabwe_2015_00-56,zimbabwe,2015.0,1.470077395439148,1.0,27.0,-18.09809112548828,30.133817672729492
zimbabwe_2015_00-57,zimbabwe,2015.0,0.8903330564498901,0.0,24.0,-17.927101135253906,31.02254867553711
zimbabwe_2015_00-58,zimbabwe,2015.0,1.9281460046768188,1.0,26.0,-17.89389419555664,30.98464012145996
zimbabwe_2015_00-59,zimbabwe,2015.0,1.6921765804290771,1.0,24.0,-17.82328987121582,30.914602279663086
zimbabwe_2015_00-60,zimbabwe,2015.0,1.58341383934021,1.0,27.0,-17.377351760864258,30.189422607421875
zimbabwe_2015_00-61,zimbabwe,2015.0,1.633699893951416,1.0,25.0,-17.89958953857422,30.976512908935547
zimbabwe_2015_00-62,zimbabwe,2015.0,0.1691029667854309,0.0,28.0,-18.92163848876953,30.807186126708984
zimbabwe_2015_00-63,zimbabwe,2015.0,0.47273603081703186,0.0,27.0,-19.983970642089844,28.892332077026367
zimbabwe_2015_00-64,zimbabwe,2015.0,-0.08527763187885284,0.0,26.0,-21.024797439575195,31.587902069091797
zimbabwe_2015_00-65,zimbabwe,2015.0,1.3670328855514526,1.0,23.0,-20.47734832763672,27.853771209716797
zimbabwe_2015_00-66,zimbabwe,2015.0,0.3065779209136963,0.0,24.0,-17.302791595458984,31.355327606201172
zimbabwe_2015_00-67,zimbabwe,2015.0,0.03422006219625473,0.0,26.0,-19.362430572509766,32.55314636230469
zimbabwe_2015_00-68,zimbabwe,2015.0,-0.17477789521217346,0.0,27.0,-20.72475242614746,30.172832489013672
zimbabwe_2015_00-69,zimbabwe,2015.0,0.4988037347793579,0.0,27.0,-18.12347984313965,31.19708824157715
zimbabwe_2015_00-70,zimbabwe,2015.0,2.362217664718628,1.0,23.0,-17.29068946838379,31.338224411010742
zimbabwe_2015_00-71,zimbabwe,2015.0,-0.5365782380104065,0.0,25.0,-21.191055297851562,30.49423599243164
zimbabwe_2015_00-72,zimbabwe,2015.0,0.12781429290771484,0.0,26.0,-17.326250076293945,31.35062026977539
zimbabwe_2015_00-73,zimbabwe,2015.0,0.4418666958808899,0.0,27.0,-16.588796615600586,29.857925415039062
zimbabwe_2015_00-74,zimbabwe,2015.0,0.026935722678899765,0.0,26.0,-20.11435890197754,30.345422744750977
zimbabwe_2015_00-75,zimbabwe,2015.0,1.757483959197998,1.0,25.0,-21.03335952758789,31.680870056152344
zimbabwe_2015_00-76,zimbabwe,2015.0,0.39738142490386963,0.0,26.0,-17.927379608154297,30.94277000427246
zimbabwe_2015_00-77,zimbabwe,2015.0,-0.5671145915985107,0.0,28.0,-16.11025619506836,31.375686645507812
zimbabwe_2015_00-78,zimbabwe,2015.0,-0.33720600605010986,0.0,26.0,-19.99589729309082,27.673254013061523
zimbabwe_2015_00-79,zimbabwe,2015.0,1.8653948307037354,1.0,27.0,-20.15250587463379,28.474594116210938
zimbabwe_2015_00-80,zimbabwe,2015.0,2.0485403537750244,1.0,28.0,-22.195098876953125,29.988819122314453
zimbabwe_2015_00-81,zimbabwe,2015.0,0.8279057741165161,0.0,23.0,-20.607431411743164,31.15523910522461
zimbabwe_2015_00-82,zimbabwe,2015.0,1.146812915802002,1.0,28.0,-17.419445037841797,32.21592330932617
zimbabwe_2015_00-83,zimbabwe,2015.0,0.24648500978946686,0.0,25.0,-17.138355255126953,30.88553237915039
zimbabwe_2015_00-84,zimbabwe,2015.0,0.12099500745534897,0.0,26.0,-20.68184471130371,29.6024227142334
zimbabwe_2015_00-85,zimbabwe,2015.0,0.006226778496056795,0.0,27.0,-18.613330841064453,31.784385681152344
zimbabwe_2015_00-86,zimbabwe,2015.0,-0.510414183139801,0.0,24.0,-18.66768455505371,28.71738624572754
zimbabwe_2015_00-87,zimbabwe,2015.0,1.5066925287246704,1.0,26.0,-18.02159309387207,31.084930419921875
zimbabwe_2015_00-88,zimbabwe,2015.0,0.2866618037223816,0.0,26.0,-18.25136375427246,31.264713287353516
zimbabwe_2015_00-89,zimbabwe,2015.0,0.8973121643066406,0.0,19.0,-17.252286911010742,30.914213180541992
zimbabwe_2015_00-90,zimbabwe,2015.0,1.8591989278793335,1.0,27.0,-19.453466415405273,29.820083618164062
zimbabwe_2015_00-91,zimbabwe,2015.0,0.14651329815387726,0.0,27.0,-17.935134887695312,31.118093490600586
zimbabwe_2015_00-92,zimbabwe,2015.0,0.616690456867218,0.0,26.0,-17.664348602294922,31.16844940185547
zimbabwe_2015_00-93,zimbabwe,2015.0,-0.3363546133041382,0.0,26.0,-19.643232345581055,27.741884231567383
zimbabwe_2015_00-94,zimbabwe,2015.0,1.668554425239563,1.0,28.0,-18.341094970703125,29.89000701904297
zimbabwe_2015_00-95,zimbabwe,2015.0,1.380845546722412,1.0,27.0,-21.357135772705078,30.6458740234375
zimbabwe_2015_00-96,zimbabwe,2015.0,1.793300986289978,1.0,27.0,-19.452030181884766,29.77386474609375
zimbabwe_2015_00-97,zimbabwe,2015.0,1.7146371603012085,1.0,25.0,-20.131982803344727,28.51342010498047
zimbabwe_2015_00-98,zimbabwe,2015.0,1.3588353395462036,1.0,28.0,-20.940916061401367,29.031394958496094
zimbabwe_2015_00-99,zimbabwe,2015.0,1.6565247774124146,1.0,26.0,-17.85383415222168,31.187156677246094
zimbabwe_2015_00-100,zimbabwe,2015.0,0.5192946791648865,0.0,28.0,-18.266342163085938,29.976444244384766
zimbabwe_2015_00-101,zimbabwe,2015.0,1.8050035238265991,1.0,26.0,-19.016651153564453,32.60553741455078
zimbabwe_2015_00-102,zimbabwe,2015.0,1.7698582410812378,1.0,27.0,-20.135608673095703,28.538591384887695
