index,country,year,wealth_index,is_urban,households,latitude,longitude
ethiopia_2016_08-0,ethiopia,2016.0,1.0193641185760498,1.0,26.0,9.302163124084473,42.12521743774414
ethiopia_2016_08-1,ethiopia,2016.0,-0.8040750026702881,0.0,27.0,9.360527038574219,42.16762161254883
ethiopia_2016_08-2,ethiopia,2016.0,-0.8099375367164612,0.0,28.0,7.335741996765137,38.15899658203125
ethiopia_2016_08-3,ethiopia,2016.0,0.5255460143089294,1.0,21.0,13.342721939086914,39.75971603393555
ethiopia_2016_08-4,ethiopia,2016.0,-1.1436643600463867,0.0,25.0,5.844299793243408,39.18288040161133
ethiopia_2016_08-5,ethiopia,2016.0,-0.5229528546333313,0.0,27.0,9.73979377746582,38.79359436035156
ethiopia_2016_08-6,ethiopia,2016.0,-0.8640457987785339,0.0,27.0,13.29861831665039,39.251522064208984
ethiopia_2016_08-8,ethiopia,2016.0,-0.09260038286447525,1.0,25.0,8.33166217803955,33.95244216918945
ethiopia_2016_08-9,ethiopia,2016.0,-0.89555823802948,0.0,21.0,12.532878875732422,41.16498947143555
ethiopia_2016_08-10,ethiopia,2016.0,1.352226734161377,1.0,27.0,9.025650024414062,38.80682373046875
ethiopia_2016_08-11,ethiopia,2016.0,-0.9184331893920898,0.0,27.0,11.075443267822266,37.503929138183594
ethiopia_2016_08-12,ethiopia,2016.0,-0.9269309043884277,0.0,26.0,13.617919921875,39.3327522277832
ethiopia_2016_08-13,ethiopia,2016.0,-0.9841638207435608,0.0,27.0,11.5431489944458,37.22078323364258
ethiopia_2016_08-14,ethiopia,2016.0,-0.7156749367713928,0.0,28.0,7.858150482177734,36.733551025390625
ethiopia_2016_08-15,ethiopia,2016.0,-0.7417397499084473,0.0,26.0,9.995074272155762,34.727867126464844
ethiopia_2016_08-16,ethiopia,2016.0,-0.9038380980491638,0.0,28.0,6.572440147399902,37.43060302734375
ethiopia_2016_08-17,ethiopia,2016.0,-0.9268810749053955,0.0,27.0,8.268720626831055,33.486778259277344
ethiopia_2016_08-18,ethiopia,2016.0,-0.9510399103164673,0.0,26.0,9.301796913146973,42.243309020996094
ethiopia_2016_08-19,ethiopia,2016.0,-0.6369744539260864,1.0,27.0,7.059671401977539,35.488609313964844
ethiopia_2016_08-20,ethiopia,2016.0,-0.8230385780334473,0.0,25.0,7.99636173248291,39.00731658935547
ethiopia_2016_08-21,ethiopia,2016.0,0.7064937353134155,1.0,25.0,9.35135269165039,42.805992126464844
ethiopia_2016_08-22,ethiopia,2016.0,0.632565975189209,1.0,25.0,11.555717468261719,41.433006286621094
ethiopia_2016_08-23,ethiopia,2016.0,-1.0556695461273193,0.0,26.0,9.488459587097168,41.736698150634766
