index,country,year,wealth_index,is_urban,households,latitude,longitude
angola_2011_00-0,angola,2011.0,2.5956175327301025,1.0,36.0,-12.35025691986084,13.534921646118164
angola_2011_00-1,angola,2011.0,2.209620475769043,1.0,32.0,-12.360864639282227,13.551493644714355
angola_2011_00-2,angola,2011.0,0.9064688682556152,1.0,36.0,-12.613421440124512,13.413084983825684
angola_2011_00-3,angola,2011.0,1.1053591966629028,1.0,35.0,-12.581454277038574,13.397710800170898
angola_2011_00-4,angola,2011.0,1.879343867301941,1.0,37.0,-12.578134536743164,13.418747901916504
angola_2011_00-5,angola,2011.0,1.7493174076080322,1.0,27.0,-12.575304985046387,13.408575057983398
angola_2011_00-6,angola,2011.0,0.1823614239692688,1.0,33.0,-11.188879013061523,13.838994979858398
angola_2011_00-7,angola,2011.0,0.691215991973877,1.0,30.0,-11.200050354003906,13.832945823669434
angola_2011_00-8,angola,2011.0,0.5277979969978333,1.0,36.0,-8.593236923217773,13.643247604370117
angola_2011_00-9,angola,2011.0,0.8911604881286621,1.0,35.0,-8.583901405334473,13.664315223693848
angola_2011_00-10,angola,2011.0,0.9367769956588745,1.0,33.0,-12.752814292907715,15.742476463317871
angola_2011_00-11,angola,2011.0,-0.05265218764543533,1.0,34.0,-12.782552719116211,15.754300117492676
angola_2011_00-12,angola,2011.0,-0.07346991449594498,0.0,36.0,-12.600114822387695,13.200098037719727
angola_2011_00-13,angola,2011.0,0.7216727137565613,0.0,37.0,-12.594752311706543,13.202680587768555
angola_2011_00-14,angola,2011.0,-0.11726857721805573,0.0,36.0,-12.426922798156738,13.554356575012207
angola_2011_00-15,angola,2011.0,0.38161852955818176,0.0,37.0,-12.426736831665039,13.558510780334473
angola_2011_00-16,angola,2011.0,-1.1422102451324463,0.0,37.0,-13.434386253356934,14.26944637298584
angola_2011_00-17,angola,2011.0,-0.85293048620224,0.0,37.0,-13.465144157409668,14.278094291687012
angola_2011_00-18,angola,2011.0,-0.46350324153900146,1.0,37.0,-12.34475040435791,14.773096084594727
angola_2011_00-19,angola,2011.0,-1.0571233034133911,0.0,37.0,-12.371371269226074,14.753341674804688
angola_2011_00-20,angola,2011.0,-1.063374400138855,0.0,37.0,-10.871301651000977,14.35396671295166
angola_2011_00-21,angola,2011.0,0.4095335006713867,0.0,37.0,-10.858034133911133,14.358819961547852
angola_2011_00-22,angola,2011.0,-0.9066106677055359,0.0,33.0,-10.41960334777832,13.970724105834961
angola_2011_00-23,angola,2011.0,-1.1782939434051514,0.0,23.0,-10.39098072052002,13.984454154968262
angola_2011_00-24,angola,2011.0,-1.043964147567749,0.0,28.0,-11.537385940551758,14.726956367492676
angola_2011_00-25,angola,2011.0,-1.1313544511795044,0.0,26.0,-11.517536163330078,14.754719734191895
angola_2011_00-26,angola,2011.0,0.15251047909259796,0.0,37.0,-9.096796035766602,13.646400451660156
angola_2011_00-27,angola,2011.0,-0.813847541809082,0.0,33.0,-9.172911643981934,13.648186683654785
angola_2011_00-28,angola,2011.0,-0.4308568239212036,0.0,37.0,-8.159111976623535,14.46909236907959
angola_2011_00-29,angola,2011.0,-0.2494247555732727,0.0,37.0,-8.159943580627441,14.460016250610352
angola_2011_00-30,angola,2011.0,-0.8373870849609375,0.0,36.0,-6.0130109786987305,14.173504829406738
angola_2011_00-31,angola,2011.0,-0.9322209358215332,0.0,17.0,-5.869626998901367,14.0990571975708
angola_2011_00-32,angola,2011.0,-0.9436043500900269,0.0,37.0,-5.872087001800537,13.439566612243652
angola_2011_00-33,angola,2011.0,-1.1492959260940552,0.0,37.0,-5.89793586730957,13.408697128295898
