index,country,year,wealth_index,is_urban,households,latitude,longitude
kenya_2014_02-0,kenya,2014.0,0.3661196529865265,0.0,25.0,-0.4400700032711029,37.09267044067383
kenya_2014_02-1,kenya,2014.0,0.6365563869476318,0.0,24.0,-0.3875420093536377,37.12407684326172
kenya_2014_02-2,kenya,2014.0,0.10548415780067444,0.0,25.0,-0.5015339851379395,37.10529327392578
kenya_2014_02-3,kenya,2014.0,1.164199948310852,1.0,25.0,-0.48529601097106934,37.130550384521484
kenya_2014_02-4,kenya,2014.0,0.3895246982574463,0.0,25.0,-0.5238320231437683,37.12818145751953
kenya_2014_02-5,kenya,2014.0,0.1436939686536789,0.0,25.0,-0.3940429985523224,37.08991622924805
kenya_2014_02-6,kenya,2014.0,0.6038946509361267,0.0,25.0,-0.48871299624443054,37.00611114501953
kenya_2014_02-7,kenya,2014.0,0.6378392577171326,0.0,25.0,-0.5879639983177185,36.937259674072266
kenya_2014_02-8,kenya,2014.0,0.09650744497776031,0.0,24.0,-0.52920001745224,36.946807861328125
kenya_2014_02-9,kenya,2014.0,0.6509215831756592,0.0,24.0,-0.5654259920120239,36.886207580566406
kenya_2014_02-10,kenya,2014.0,0.47715407609939575,0.0,24.0,-0.5182539820671082,36.9132194519043
kenya_2014_02-11,kenya,2014.0,-0.10843969136476517,0.0,22.0,-0.5623220205307007,36.9825325012207
kenya_2014_02-12,kenya,2014.0,-0.009335651993751526,0.0,24.0,-0.6360139846801758,37.123260498046875
kenya_2014_02-13,kenya,2014.0,0.21270592510700226,0.0,25.0,-0.5271199941635132,37.00751495361328
kenya_2014_02-14,kenya,2014.0,-0.12779448926448822,0.0,25.0,-0.4744890034198761,36.832313537597656
kenya_2014_02-15,kenya,2014.0,1.0043432712554932,1.0,25.0,-0.46978598833084106,37.05437469482422
kenya_2014_02-16,kenya,2014.0,0.42253196239471436,1.0,25.0,-0.44266000390052795,36.92586135864258
kenya_2014_02-17,kenya,2014.0,1.3475518226623535,1.0,25.0,-0.4361799955368042,36.954200744628906
kenya_2014_02-18,kenya,2014.0,0.5754066705703735,1.0,25.0,-0.4663409888744354,36.959659576416016
kenya_2014_02-19,kenya,2014.0,1.380025029182434,1.0,23.0,-0.4229600131511688,36.97764587402344
kenya_2014_02-20,kenya,2014.0,-0.046767160296440125,1.0,24.0,-0.4277780055999756,36.95343780517578
kenya_2014_02-21,kenya,2014.0,1.8367512226104736,1.0,23.0,-0.4262720048427582,36.970947265625
kenya_2014_02-22,kenya,2014.0,0.9795020222663879,1.0,25.0,-0.4349150061607361,36.964839935302734
kenya_2014_02-23,kenya,2014.0,1.2250422239303589,1.0,25.0,-0.4379020035266876,36.959495544433594
kenya_2014_02-24,kenya,2014.0,0.02161136083304882,0.0,25.0,-0.6847010254859924,37.28683853149414
kenya_2014_02-25,kenya,2014.0,0.06896039843559265,0.0,25.0,-0.6749709844589233,37.30778503417969
kenya_2014_02-26,kenya,2014.0,-0.3396872878074646,0.0,25.0,-0.7288450002670288,37.3552131652832
kenya_2014_02-27,kenya,2014.0,-0.22010572254657745,0.0,22.0,-0.5874000191688538,37.35523223876953
kenya_2014_02-28,kenya,2014.0,-0.1178770512342453,1.0,25.0,-0.6684949994087219,37.33958053588867
kenya_2014_02-29,kenya,2014.0,-0.535697877407074,1.0,22.0,-0.68367999792099,37.342891693115234
kenya_2014_02-30,kenya,2014.0,0.872103214263916,1.0,20.0,-0.679813027381897,37.354888916015625
kenya_2014_02-31,kenya,2014.0,0.9833070635795593,1.0,25.0,-0.6846590042114258,37.368221282958984
kenya_2014_02-32,kenya,2014.0,-0.48903489112854004,0.0,25.0,-0.6287069916725159,37.41975402832031
kenya_2014_02-33,kenya,2014.0,-0.4975834786891937,0.0,21.0,-0.6705340147018433,37.42005920410156
kenya_2014_02-34,kenya,2014.0,-0.14451463520526886,0.0,24.0,-0.6041370034217834,37.37736892700195
kenya_2014_02-35,kenya,2014.0,1.3680229187011719,1.0,22.0,-0.47321000695228577,37.222938537597656
kenya_2014_02-36,kenya,2014.0,0.3283582627773285,0.0,22.0,-0.43703898787498474,37.21818161010742
kenya_2014_02-37,kenya,2014.0,-0.024414949119091034,0.0,23.0,-0.5212560296058655,37.27360153198242
kenya_2014_02-38,kenya,2014.0,0.163486510515213,1.0,23.0,-0.48392099142074585,37.286373138427734
kenya_2014_02-39,kenya,2014.0,1.4747841358184814,1.0,18.0,-0.487278014421463,37.27072525024414
kenya_2014_02-40,kenya,2014.0,0.7058649063110352,0.0,21.0,-0.5098299980163574,37.317291259765625
kenya_2014_02-41,kenya,2014.0,0.743650496006012,1.0,24.0,-0.4670169949531555,37.24955749511719
kenya_2014_02-42,kenya,2014.0,0.2379097193479538,1.0,21.0,-0.5242279767990112,37.26111602783203
kenya_2014_02-43,kenya,2014.0,0.4815813899040222,0.0,24.0,-0.4483020007610321,37.314849853515625
kenya_2014_02-44,kenya,2014.0,0.07409867644309998,0.0,25.0,-0.513463020324707,37.239898681640625
kenya_2014_02-45,kenya,2014.0,0.7690716981887817,0.0,22.0,-0.4545550048351288,37.17757797241211
kenya_2014_02-46,kenya,2014.0,0.03723864257335663,0.0,21.0,-0.5986199975013733,37.26237869262695
kenya_2014_02-47,kenya,2014.0,0.9769809246063232,0.0,21.0,-0.5748609900474548,37.26616668701172
kenya_2014_02-48,kenya,2014.0,0.07525989413261414,0.0,23.0,-0.6419810056686401,37.21268081665039
kenya_2014_02-49,kenya,2014.0,1.4567394256591797,1.0,23.0,-0.6819419860839844,37.21358871459961
