index,country,year,wealth_index,is_urban,households,latitude,longitude
malawi_2015_00-0,malawi,2015.0,0.4698755145072937,1.0,26.0,-13.360651969909668,33.92394256591797
malawi_2015_00-1,malawi,2015.0,-0.457915335893631,0.0,30.0,-12.855043411254883,33.33607864379883
malawi_2015_00-2,malawi,2015.0,-0.5664385557174683,0.0,32.0,-15.100664138793945,35.53490447998047
malawi_2015_00-3,malawi,2015.0,-0.08222328871488571,0.0,32.0,-12.015707015991211,34.62751388549805
malawi_2015_00-4,malawi,2015.0,-0.7105382680892944,0.0,30.0,-13.891912460327148,33.000701904296875
malawi_2015_00-5,malawi,2015.0,-0.4903615415096283,0.0,32.0,-11.35562801361084,33.38094711303711
malawi_2015_00-6,malawi,2015.0,-0.570297122001648,0.0,32.0,-14.270610809326172,34.126365661621094
malawi_2015_00-7,malawi,2015.0,-0.542020320892334,0.0,30.0,-10.316704750061035,34.0936164855957
malawi_2015_00-8,malawi,2015.0,-0.4428035616874695,0.0,33.0,-15.812705993652344,35.53445816040039
malawi_2015_00-9,malawi,2015.0,-0.45837828516960144,0.0,33.0,-15.280660629272461,34.6304817199707
malawi_2015_00-10,malawi,2015.0,-0.6545262932777405,0.0,32.0,-16.061744689941406,34.95583724975586
malawi_2015_00-11,malawi,2015.0,-0.6582289338111877,0.0,33.0,-16.396556854248047,34.81916427612305
malawi_2015_00-12,malawi,2015.0,-0.17736834287643433,0.0,31.0,-13.750505447387695,34.118595123291016
malawi_2015_00-13,malawi,2015.0,0.06610656529664993,0.0,33.0,-14.959840774536133,34.87888717651367
malawi_2015_00-14,malawi,2015.0,1.1098495721817017,1.0,19.0,-12.066780090332031,34.730003356933594
malawi_2015_00-15,malawi,2015.0,1.7829382419586182,1.0,29.0,-16.92586898803711,35.25941848754883
malawi_2015_00-16,malawi,2015.0,-0.86065673828125,0.0,33.0,-12.162985801696777,33.9866943359375
malawi_2015_00-17,malawi,2015.0,-0.5046666860580444,0.0,33.0,-11.488251686096191,33.53639221191406
