index,country,year,wealth_index,is_urban,households,latitude,longitude
uganda_2011_00-0,uganda,2011.0,0.9330763220787048,1.0,18.0,0.32471799850463867,32.57813262939453
uganda_2011_00-1,uganda,2011.0,0.5188766717910767,1.0,22.0,0.35517099499702454,32.59854507446289
uganda_2011_00-2,uganda,2011.0,0.5377178192138672,1.0,23.0,0.3039039969444275,32.566707611083984
uganda_2011_00-3,uganda,2011.0,2.1152775287628174,1.0,19.0,0.32351699471473694,32.5755500793457
uganda_2011_00-4,uganda,2011.0,0.6430052518844604,1.0,22.0,0.3657990097999573,32.56943893432617
uganda_2011_00-5,uganda,2011.0,0.7415727376937866,1.0,22.0,0.3641679883003235,32.56358337402344
uganda_2011_00-6,uganda,2011.0,1.112109899520874,1.0,20.0,0.36219799518585205,32.56039810180664
uganda_2011_00-7,uganda,2011.0,0.8018016815185547,1.0,20.0,0.3816789984703064,32.555084228515625
uganda_2011_00-8,uganda,2011.0,0.5778090953826904,1.0,20.0,0.3786869943141937,32.56220245361328
uganda_2011_00-9,uganda,2011.0,0.8651790022850037,1.0,23.0,0.37463799118995667,32.581058502197266
uganda_2011_00-10,uganda,2011.0,0.7130119800567627,1.0,23.0,0.3431510031223297,32.573036193847656
uganda_2011_00-11,uganda,2011.0,0.7236230373382568,1.0,21.0,0.36175400018692017,32.573665618896484
uganda_2011_00-12,uganda,2011.0,1.302855134010315,1.0,21.0,0.3831929862499237,32.56303024291992
uganda_2011_00-13,uganda,2011.0,0.3019484579563141,1.0,19.0,0.3914859890937805,32.572139739990234
uganda_2011_00-14,uganda,2011.0,0.49080660939216614,1.0,23.0,0.3500170111656189,32.58578109741211
uganda_2011_00-15,uganda,2011.0,0.2580540180206299,1.0,25.0,0.3054080009460449,32.59992218017578
uganda_2011_00-16,uganda,2011.0,1.8248155117034912,1.0,13.0,0.2991879880428314,32.61353302001953
uganda_2011_00-17,uganda,2011.0,1.059383511543274,1.0,17.0,0.2990809977054596,32.59391403198242
uganda_2011_00-18,uganda,2011.0,0.7893878221511841,1.0,25.0,0.32045501470565796,32.612117767333984
uganda_2011_00-19,uganda,2011.0,0.6034573316574097,1.0,22.0,0.32491299510002136,32.60397720336914
uganda_2011_00-20,uganda,2011.0,1.3021560907363892,1.0,22.0,0.2902880012989044,32.63996124267578
uganda_2011_00-21,uganda,2011.0,0.06459537893533707,1.0,24.0,0.3115530014038086,32.6088752746582
uganda_2011_00-22,uganda,2011.0,0.9366123676300049,1.0,24.0,0.24533599615097046,32.637752532958984
uganda_2011_00-23,uganda,2011.0,1.313740849494934,1.0,23.0,0.2966949939727783,32.59566879272461
uganda_2011_00-24,uganda,2011.0,1.489583969116211,1.0,25.0,0.29151099920272827,32.60470199584961
uganda_2011_00-25,uganda,2011.0,0.7484122514724731,1.0,24.0,0.3026689887046814,32.602867126464844
uganda_2011_00-26,uganda,2011.0,1.1779052019119263,1.0,24.0,0.27812400460243225,32.586395263671875
uganda_2011_00-27,uganda,2011.0,1.4036155939102173,1.0,19.0,0.3531540036201477,32.58367919921875
uganda_2011_00-28,uganda,2011.0,0.6596964597702026,1.0,22.0,0.37356698513031006,32.61664581298828
uganda_2011_00-29,uganda,2011.0,0.8135464787483215,1.0,17.0,0.3072130084037781,32.626441955566406
uganda_2011_00-30,uganda,2011.0,0.6917207837104797,1.0,21.0,0.333746999502182,32.59061813354492
uganda_2011_00-31,uganda,2011.0,1.078684687614441,1.0,22.0,0.3048659861087799,32.632625579833984
uganda_2011_00-32,uganda,2011.0,1.051116943359375,1.0,19.0,0.32029300928115845,32.65446853637695
uganda_2011_00-33,uganda,2011.0,1.0957714319229126,1.0,21.0,0.304082989692688,32.64146041870117
uganda_2011_00-34,uganda,2011.0,2.492337703704834,1.0,14.0,0.345643013715744,32.60497283935547
uganda_2011_00-35,uganda,2011.0,0.8993750810623169,1.0,18.0,0.3118090033531189,32.52555847167969
uganda_2011_00-36,uganda,2011.0,0.6686872839927673,1.0,25.0,0.2928810119628906,32.547523498535156
uganda_2011_00-37,uganda,2011.0,1.1109875440597534,1.0,24.0,0.28592199087142944,32.55392837524414
uganda_2011_00-38,uganda,2011.0,1.2171235084533691,1.0,20.0,0.3179909884929657,32.61335754394531
uganda_2011_00-39,uganda,2011.0,0.8374426960945129,1.0,24.0,0.34247899055480957,32.56523513793945
uganda_2011_00-40,uganda,2011.0,0.9198415875434875,1.0,21.0,0.3185569941997528,32.57643127441406
uganda_2011_00-41,uganda,2011.0,0.9501080513000488,1.0,22.0,0.3292360007762909,32.54353332519531
uganda_2011_00-42,uganda,2011.0,1.0247094631195068,1.0,21.0,0.32475799322128296,32.55144119262695
uganda_2011_00-43,uganda,2011.0,1.352042555809021,1.0,19.0,0.3099539875984192,32.54680252075195
uganda_2011_00-44,uganda,2011.0,0.8053117990493774,1.0,19.0,0.2990649938583374,32.54558181762695
uganda_2011_00-45,uganda,2011.0,1.1622081995010376,1.0,19.0,0.2860719859600067,32.56435775756836
uganda_2011_00-46,uganda,2011.0,0.024092774838209152,1.0,20.0,0.3175320029258728,32.55055618286133
uganda_2011_00-47,uganda,2011.0,0.47779950499534607,1.0,22.0,0.30463799834251404,32.524993896484375
uganda_2011_00-48,uganda,2011.0,1.1427773237228394,1.0,20.0,0.32450899481773376,32.533180236816406
uganda_2011_00-49,uganda,2011.0,0.5587888956069946,1.0,24.0,0.2888300120830536,32.57219314575195
uganda_2011_00-50,uganda,2011.0,-0.39853087067604065,0.0,22.0,-0.6167169809341431,32.338253021240234
uganda_2011_00-51,uganda,2011.0,0.05966874212026596,1.0,24.0,-0.3646109998226166,31.318073272705078
uganda_2011_00-52,uganda,2011.0,0.18448497354984283,1.0,23.0,-0.30166199803352356,31.7661075592041
uganda_2011_00-53,uganda,2011.0,0.10059705376625061,1.0,23.0,-0.3771109879016876,31.33223533630371
uganda_2011_00-54,uganda,2011.0,0.3019809126853943,1.0,22.0,-0.14914299547672272,31.8875675201416
uganda_2011_00-55,uganda,2011.0,-0.5203669667243958,0.0,23.0,-0.06571900099515915,31.595552444458008
uganda_2011_00-56,uganda,2011.0,-0.27816227078437805,0.0,25.0,-0.4399169981479645,31.669382095336914
uganda_2011_00-57,uganda,2011.0,-0.5033475756645203,0.0,25.0,-0.33413800597190857,31.64358139038086
uganda_2011_00-58,uganda,2011.0,-0.48698967695236206,0.0,24.0,-0.48059800267219543,31.357139587402344
uganda_2011_00-59,uganda,2011.0,-0.36272966861724854,0.0,23.0,-0.38023701310157776,31.513526916503906
uganda_2011_00-60,uganda,2011.0,-0.49528199434280396,0.0,25.0,-0.09398099780082703,31.81316375732422
uganda_2011_00-61,uganda,2011.0,-0.6502858996391296,0.0,23.0,0.038669001311063766,31.70486831665039
uganda_2011_00-62,uganda,2011.0,-0.3623221516609192,0.0,23.0,0.18700000643730164,32.199790954589844
uganda_2011_00-63,uganda,2011.0,-0.4293614625930786,0.0,24.0,0.042743999511003494,31.867694854736328
uganda_2011_00-64,uganda,2011.0,-0.5614128112792969,0.0,25.0,0.18800799548625946,31.797958374023438
uganda_2011_00-65,uganda,2011.0,-0.5158023834228516,0.0,22.0,-0.06738399714231491,32.12229537963867
uganda_2011_00-66,uganda,2011.0,-0.08098924160003662,0.0,22.0,0.19647899270057678,32.33155059814453
uganda_2011_00-67,uganda,2011.0,-0.6029097437858582,0.0,24.0,0.0018909999635070562,31.966989517211914
uganda_2011_00-68,uganda,2011.0,-0.5999570488929749,0.0,24.0,-0.24184399843215942,31.160064697265625
uganda_2011_00-69,uganda,2011.0,-0.39054161310195923,0.0,24.0,-0.8475069999694824,31.457130432128906
uganda_2011_00-70,uganda,2011.0,-0.6320878267288208,0.0,23.0,-0.8160820007324219,31.43686866760254
uganda_2011_00-71,uganda,2011.0,-0.5173083543777466,0.0,22.0,-0.6727240085601807,31.28024673461914
uganda_2011_00-72,uganda,2011.0,-0.33880624175071716,0.0,22.0,-0.5554519891738892,31.54526710510254
uganda_2011_00-73,uganda,2011.0,-0.5709825158119202,0.0,24.0,-0.5862640142440796,31.666526794433594
uganda_2011_00-74,uganda,2011.0,-0.5596641898155212,0.0,24.0,-0.008755000308156013,31.445720672607422
uganda_2011_00-75,uganda,2011.0,-0.5055883526802063,0.0,22.0,-0.20565100014209747,31.34644889831543
uganda_2011_00-76,uganda,2011.0,1.1795578002929688,1.0,15.0,0.30330100655555725,32.49214553833008
uganda_2011_00-77,uganda,2011.0,1.5277255773544312,1.0,22.0,0.14856800436973572,32.473697662353516
uganda_2011_00-78,uganda,2011.0,1.0185861587524414,1.0,22.0,0.06726100295782089,32.45862579345703
uganda_2011_00-79,uganda,2011.0,0.9314960837364197,1.0,20.0,0.05966399982571602,32.461734771728516
uganda_2011_00-80,uganda,2011.0,0.794052243232727,1.0,18.0,0.3563750088214874,32.65095901489258
uganda_2011_00-81,uganda,2011.0,0.5608326196670532,1.0,22.0,0.39136800169944763,32.55448532104492
uganda_2011_00-82,uganda,2011.0,0.9955912828445435,1.0,23.0,0.3378649950027466,32.496490478515625
uganda_2011_00-83,uganda,2011.0,0.8452378511428833,1.0,22.0,0.2555980086326599,32.562103271484375
uganda_2011_00-84,uganda,2011.0,0.4286474585533142,0.0,22.0,0.24485400319099426,32.57522201538086
uganda_2011_00-85,uganda,2011.0,0.2837451696395874,0.0,17.0,0.35854700207710266,32.639434814453125
uganda_2011_00-86,uganda,2011.0,0.29827743768692017,0.0,16.0,0.38725200295448303,32.536991119384766
uganda_2011_00-87,uganda,2011.0,0.7120087146759033,0.0,22.0,0.2675530016422272,32.58280944824219
uganda_2011_00-88,uganda,2011.0,0.6464648842811584,0.0,16.0,0.22644899785518646,32.557106018066406
uganda_2011_00-89,uganda,2011.0,-0.41094905138015747,1.0,25.0,0.7208660244941711,32.90534973144531
uganda_2011_00-90,uganda,2011.0,-0.4887863099575043,0.0,24.0,1.2089799642562866,32.82373809814453
uganda_2011_00-91,uganda,2011.0,-0.416991651058197,0.0,23.0,0.7453309893608093,32.98980712890625
uganda_2011_00-92,uganda,2011.0,-0.14137320220470428,0.0,22.0,0.6569979786872864,32.94086456298828
uganda_2011_00-93,uganda,2011.0,0.06703158468008041,1.0,19.0,0.915710985660553,31.749263763427734
uganda_2011_00-94,uganda,2011.0,-0.24259328842163086,0.0,23.0,1.191573977470398,31.790788650512695
uganda_2011_00-95,uganda,2011.0,-0.5590323209762573,0.0,23.0,1.2399330139160156,31.39659309387207
uganda_2011_00-96,uganda,2011.0,0.13285070657730103,1.0,22.0,0.8639580011367798,32.4927864074707
uganda_2011_00-97,uganda,2011.0,0.29754939675331116,1.0,23.0,0.7073180079460144,32.52494430541992
uganda_2011_00-98,uganda,2011.0,-0.47636672854423523,0.0,23.0,0.7008489966392517,32.63962173461914
uganda_2011_00-99,uganda,2011.0,-0.2931424379348755,0.0,23.0,0.9152039885520935,32.67399215698242
uganda_2011_00-100,uganda,2011.0,-0.3794560134410858,0.0,23.0,0.7866889834403992,32.570552825927734
uganda_2011_00-101,uganda,2011.0,0.1704854518175125,1.0,23.0,0.40990498661994934,32.05583572387695
uganda_2011_00-102,uganda,2011.0,-0.4264247417449951,0.0,23.0,0.4073590040206909,32.18742752075195
uganda_2011_00-103,uganda,2011.0,-0.368375301361084,0.0,24.0,0.43519100546836853,32.08709716796875
uganda_2011_00-104,uganda,2011.0,-0.47018519043922424,0.0,25.0,0.4199090003967285,32.21931838989258
uganda_2011_00-105,uganda,2011.0,-0.43950456380844116,0.0,25.0,0.30752599239349365,31.984033584594727
uganda_2011_00-106,uganda,2011.0,-0.23878566920757294,0.0,21.0,0.5698860287666321,31.375181198120117
uganda_2011_00-107,uganda,2011.0,-0.5268415212631226,0.0,25.0,0.38728201389312744,31.27204704284668
