index,country,year,wealth_index,is_urban,households,latitude,longitude
ethiopia_2010_00-0,ethiopia,2010.0,-1.1634011268615723,0.0,30.0,10.193656921386719,39.34577178955078
ethiopia_2010_00-1,ethiopia,2010.0,1.0987004041671753,1.0,29.0,9.028249740600586,38.75094985961914
ethiopia_2010_00-2,ethiopia,2010.0,0.024052893742918968,0.0,30.0,9.332589149475098,42.13703918457031
ethiopia_2010_00-3,ethiopia,2010.0,0.9580674171447754,1.0,28.0,9.318443298339844,42.113399505615234
ethiopia_2010_00-4,ethiopia,2010.0,-0.9200712442398071,0.0,26.0,4.485986232757568,40.03652572631836
ethiopia_2010_00-5,ethiopia,2010.0,-1.0420031547546387,0.0,27.0,10.274364471435547,34.932796478271484
ethiopia_2010_00-6,ethiopia,2010.0,-1.1170120239257812,0.0,30.0,8.620597839355469,40.200157165527344
ethiopia_2010_00-7,ethiopia,2010.0,-0.9934656620025635,0.0,29.0,5.327591896057129,37.35107421875
ethiopia_2010_00-8,ethiopia,2010.0,1.1262069940567017,1.0,26.0,8.907318115234375,38.76337432861328
ethiopia_2010_00-9,ethiopia,2010.0,-0.7110481262207031,0.0,29.0,7.740446090698242,38.447628021240234
ethiopia_2010_00-10,ethiopia,2010.0,-0.8386963605880737,0.0,30.0,7.563261032104492,37.81759262084961
ethiopia_2010_00-11,ethiopia,2010.0,-0.9108065962791443,0.0,28.0,7.151747226715088,37.878807067871094
ethiopia_2010_00-12,ethiopia,2010.0,-0.7695797085762024,0.0,28.0,6.702506065368652,37.86273956298828
ethiopia_2010_00-13,ethiopia,2010.0,-0.7026879787445068,0.0,30.0,7.60019588470459,39.51546096801758
ethiopia_2010_00-14,ethiopia,2010.0,-1.100746750831604,0.0,29.0,10.493380546569824,37.814231872558594
ethiopia_2010_00-15,ethiopia,2010.0,-1.1483747959136963,0.0,28.0,11.426968574523926,38.08321762084961
ethiopia_2010_00-16,ethiopia,2010.0,-1.2052704095840454,0.0,28.0,13.641318321228027,39.89824295043945
ethiopia_2010_00-17,ethiopia,2010.0,1.1332992315292358,1.0,29.0,9.01296615600586,38.7751350402832
ethiopia_2010_00-18,ethiopia,2010.0,1.2793570756912231,1.0,28.0,9.00477123260498,38.77206039428711
ethiopia_2010_00-19,ethiopia,2010.0,0.9186767935752869,1.0,28.0,9.027382850646973,38.73141860961914
ethiopia_2010_00-20,ethiopia,2010.0,-1.2294431924819946,0.0,30.0,8.449555397033691,33.99250030517578
ethiopia_2010_00-21,ethiopia,2010.0,-1.0574079751968384,0.0,29.0,10.078025817871094,40.60465621948242
ethiopia_2010_00-22,ethiopia,2010.0,-1.0539298057556152,0.0,30.0,7.814407825469971,38.07838439941406
ethiopia_2010_00-23,ethiopia,2010.0,-0.6725103259086609,0.0,27.0,9.32913589477539,42.20652389526367
ethiopia_2010_00-24,ethiopia,2010.0,-0.9194202423095703,0.0,29.0,10.432836532592773,36.980804443359375
ethiopia_2010_00-25,ethiopia,2010.0,-0.8224737048149109,0.0,27.0,7.437689781188965,35.05903244018555
ethiopia_2010_00-26,ethiopia,2010.0,-0.7769501209259033,0.0,23.0,10.755926132202148,40.17622375488281
ethiopia_2010_00-27,ethiopia,2010.0,1.061516523361206,1.0,30.0,9.046293258666992,38.73628616333008
ethiopia_2010_00-28,ethiopia,2010.0,-1.142533540725708,0.0,29.0,11.629989624023438,38.27066421508789
ethiopia_2010_00-29,ethiopia,2010.0,0.2569850981235504,1.0,28.0,9.007752418518066,38.79779815673828
ethiopia_2010_00-30,ethiopia,2010.0,-0.892164945602417,0.0,29.0,7.505442142486572,39.07313919067383
ethiopia_2010_00-31,ethiopia,2010.0,-1.0376900434494019,0.0,28.0,9.846861839294434,38.72947311401367
